lat（纬度）,lng,location,publish_time_,content,label
23.12021622,113.2943722,广州酒家(东山店),27/04/2022 12:49,饮茶,neutral
23.30313,113.56813,广州商学院,27/04/2022 13:01,今天呢有开心嘛,happy
23.14025544,113.3207796,佳兆业广场,27/04/2022 13:03,中午好呀家人们一点半上班我还在逛街,happy
23.15101,113.32489,广州东站(地铁站),27/04/2022 13:06,今天先这样吧,neutral
23.14607,113.28649,横枝岗五十六号大院,27/04/2022 13:08,自律不止于环境,neutral
23.1579617,113.2604823,三元里村,27/04/2022 13:09,三元里街三元里可以堂吃了。,happy
23.187807,113.259773,广州市白云区图书馆,27/04/2022 13:13,感恩有你们一路战斗,happy
23.08813,113.24064,聚龙古村,27/04/2022 13:13,雨天的青石板路广州广州超话广州市-荔湾区芳村旗袍古建筑青石板的诉说油纸伞人像摄影摄影澜澜,neutral
23.12381,113.259339,广州市社会主义学院,27/04/2022 13:13,梁广业品牌建设与创新,neutral
23.124018,113.32632,越秀金融大厦,27/04/2022 13:17,社畜的日常之咖啡续命,neutral
23.13091,113.32179,体育西路(地铁站),27/04/2022 13:21,被鸽了还是很满意这个发型,happy
23.11471,113.24816,上下九步行街,27/04/2022 13:21,广州上下九，空铺随处可见，很难想到几十年繁华的商业街会变成这样，让人惋惜！,sad
23.10787135,113.3740807,琶洲大桥,27/04/2022 13:24,岁月磨平我少年志肌肉男肌肉健身运动就是坚持,happy
23.10788,113.28044,仲恺农业工程学院(海珠校区),27/04/2022 13:26,仲恺农业工程学院超话仲恺农业工程学院超话本科生就这么有优越感吗​​​​,angry
23.21678347,113.2966496,安华汇,27/04/2022 13:27,每天不是上班，就是在上班的路上。,sad
23.126449,113.290662,中山大学附属第一医院,27/04/2022 13:29,输液中心的护士问我：“你多少岁啊，未成年是需要家长陪同的。”“我,neutral
23.456081,113.172312,狮岭国际皮革皮具城,27/04/2022 13:30,“关于勇气这东西，其实也是越用越少的。”,sad
23.07104,113.29444,东晓南,27/04/2022 13:33,我喜欢看抖音擦边男主播。,neutral
23.13264006,113.3262092,广州正佳广场万豪酒店,27/04/2022 13:34,偶尔划一下水,neutral
23.057754,113.404297,广州中医药大学,27/04/2022 13:38,你心里的花会为我而开吗？,sad
23.16454319,113.4303118,广州绿地中央广场,27/04/2022 13:51,美少女和她的猫,happy
23.1428,113.32345,天河区耀中广场,27/04/2022 13:52,广州南方学院绿植领养岁月奔涌而来，春风拂过绿海，大地的恩赐藏在每一抹绿意里,happy
23.0268956,113.3314397,星河湾,27/04/2022 13:52,故地重游～再次感叹这小区太牛逼啦！一点都不吝啬绿化除了每个区都设计一个园林整个小区还配了个湿地公园以前不觉得厉害，现在出去兜兜转转由不得再次感叹污]污]污]污]--广州·星河湾-广州·星河湾​​​​,angry
22.805146,113.398233,大岗,27/04/2022 13:54,暴风雨结束后，你不会记得自己是怎样活下来的。你甚至不确定暴风雨真的结束了。但有一件事是确定的：当你穿过了暴风雨，你就不再是原来那个人。——《海边的卡夫卡》,neutral
23.11615,113.32054,美国驻广州总领事馆,27/04/2022 13:55,昨天到广州，今天拿十年美签，离继续环球旅行又不远啦，开心,happy
23.13524,113.28166,保利中环广场,27/04/2022 13:58,好耐无见嘅密友都要感叹一下我嘅头发长佐好多,sad
23.12192,113.33004,保利・心语,27/04/2022 13:58,午饭后喝杯茶继续开始努力工作器物的美好可以愉悦人的心情华星粲花生班超话器物之美野鹤行人,happy
23.203175,113.375332,广东省食品药品职业学院,27/04/2022 13:58,--卫生信息管理班主题团日活动喜迎二十大，永远跟党走、奋进新征程。高扬理想信念旗帜，坚定理想信念是我党的一大优势，我党凭着理想信念从无到有，从弱到强，克服了一个又一个困难，创造了一个又一个辉煌。青年学子应谨记党，跟党走，成时代领袖，铸青年精神。我们在国家、党的拥抱中生长，他们的臂膀也因我们更加坚强，我们升在国旗下，长在春风里，目光所致皆为华夏。祝福党和祖国越来越好，繁荣昌盛。--广州·广东省食品药品职业学院-广州·广东省食品药品职业学院,happy
23.384083,113.447218,广东机电职业技术学院,27/04/2022 14:04,学校里的长椅？傢儀日常,surprise
23.11959,113.3067,佰搭果五羊店,27/04/2022 14:06,先到这里，要去社区了。,neutral
23.159633,113.211184,金沙洲,27/04/2022 14:07,欧洲悄悄买爆俄罗斯石油别看他怎么说，重点看他怎么做。身体很诚实，毕竟不能用爱发电，不能总爱取暖。返璞归真，大道至简。,neutral
23.21324,113.37834,广东工程职业技术学院,27/04/2022 14:08,生活合集,neutral
23.1801,113.26834,缤纷天地,27/04/2022 14:08,广州广州白云区开展全员核酸检测为什么现在解封了反而要自费核酸检测才能进城中村，而人家深圳那边压根都不收费，赚两个钱不容易，按道理讲做核酸对疫情防控是好事，但是要求隔天自费做一个月就过分了吧，深圳为了防疫一直以来都不收费,angry
23.221699,113.287498,黄边,27/04/2022 14:09,常态化核酸检测天一轮，据说连续开展十轮，看来形势依旧不容乐观啊鹤龙街道还是很给力的，辖区内居民及租户凭票免费然后也有治保队的维持秩序赞,happy
23.116106,113.29206,溯·榭映美术馆,27/04/2022 14:12,我想这一年多的时间我都没法拥有真正的假期了,sad
23.12372,113.26908,新华书店北京路书店,27/04/2022 14:14,廣州北京路新華書店成立於年月日，是廣州市解放後的第一家國營書店。,neutral
23.076233,113.319221,海珠湖,27/04/2022 14:14,海珠湖健步行,neutral
23.11075,113.25346,新中国服装城大厦,27/04/2022 14:18,祝我们永远自律又自由。,happy
23.12031,113.31301,五羊新城广场,27/04/2022 14:21,要小时核酸哦！告诉地铁站那里有测，过去。,happy
23.25426,113.46898,广州东华职业学院,27/04/2022 14:21,广州东华职业学院超话你好春天校园的小动物们开始活动了，我们一起在东华踏青吧！！！​​​​,happy
23.25426,113.46898,广州东华职业学院,27/04/2022 14:22,广州东华职业学院超话你好春天绿色校园，让我们一起携手创造吧！​​​​,happy
23.07104,113.29444,东晓南,27/04/2022 14:23,不闻不问不痛不痒不听不想与我无关治愈系,neutral
22.986902,113.503685,莲花山旅游区-莲花仙境,27/04/2022 14:23,慢慢停下脚步生活其实很美好,happy
23.280308,113.214749,广东技术师范大学白云校区,27/04/2022 14:25,天天都靠咖啡续命,sad
23.06922,113.23703,广钢新城,27/04/2022 14:26,找回了一些漏掉的时光,happy
23.43965,113.18158,广州工商学院,27/04/2022 14:27,实况下的一些日常,neutral
23.13123,113.37177,广东技术师范大学,27/04/2022 14:29,一些,neutral
23.109832,113.237265,白鹅潭御景壹号,27/04/2022 14:29,阳台上的黄昏绿洲种草官广州遇见春光绿洲摄影时节绿洲掌宝绿洲小助手微博摄影绿洲​​​​,happy
23.08402,113.33367,广东药科大学,27/04/2022 14:31,广东药科大学超话广东药科大学度高温不开空调赤岗校区已经室外度，体感度啦！不开空调哦！物业和辅导员相互打太极，就是都不管管咱装空调呢就图一个好看，开是不可能开的吖谁来报考这个学校我都会伤心的快逃​​​​,angry
23.25426,113.46898,广州东华职业学院,27/04/2022 14:33,广州东华职业学院超话你好春天绿植领养我的这颗少女心​​​​,happy
22.90746,113.34736,沙湾镇,27/04/2022 14:36,逛完了，还行，但没那么美好。美食上汤鱼皮角，姜埋奶，炸牛奶,happy
23.131945,113.3255,M Stand(天环PARC CENTRAL),27/04/2022 14:37,生活依旧明朗，苦咖啡也带有醇厚浓香想要甜，自己加糖生活不易，但值得,happy
23.11831,113.3274,环球都会广场,27/04/2022 14:43,◡̈新鲜感真的只有两三个月吗今天是我爱上咖啡的第十年,surprise
23.0819,113.25415,白蚬壳码头,27/04/2022 14:44,看似仅仅只是个过江的轮渡工具却充满了不知多少人的回忆寻找老广州,sad
23.01757,113.32174,大石(地铁站),27/04/2022 14:44,广州租房超话个人转租,neutral
23.0349,113.383835,梁明诚雕塑园,27/04/2022 14:45,掰着手指头过大学最后的日子也要开心,happy
23.1422524,113.3007514,浙江大厦,27/04/2022 14:45,总是与可爱的你们岁月静好，么么哒！,happy
23.280308,113.214749,广东技术师范大学白云校区,27/04/2022 14:47,封校大学生：（治愈系,happy
23.08857918,113.2983017,广州国际轻纺城,27/04/2022 14:53,拼拼凑凑,angry
23.12603,113.240311,中山七八路,27/04/2022 14:53,先干饭在减肥谁还不是小腰精,angry
23.49649108,113.0364969,美林湖摩天轮,27/04/2022 14:54,出门遛个弯承包了两代人的童年,neutral
23.07706,113.31746,海珠唯品同创汇,27/04/2022 14:55,⚫️⚪️,sad
23.13534,113.32929,百福广场,27/04/2022 14:59,开车真的是高危行为可怕…换个地搞电脑,fear
23.119956,113.322328,高德置地广场,27/04/2022 14:59,同事原相机偷拍，我……扛不住了没有美颜相机吗？？？搞笑女迷惑行为大赏苹果原相机苹果,angry
23.13562,113.29145,In.SIDE,27/04/2022 15:00,昨晚跟阎王爷索命一样。现在一个个难受的要死。,sad
23.04154,113.371793,广州大学,27/04/2022 15:04,回家倒计时两天我爱广大,happy
23.1643,113.34192,华南理工大学(北区),27/04/2022 15:04,《一些深夜兜风行为晋级为一些深夜猎奇行为》,neutral
23.13524,113.28166,保利中环广场,27/04/2022 15:06,很多都是套死了，有人叫你减仓，这个位置，先反弹个吧。,neutral
23.11822,113.32176,广州柏悦酒店(珠江新城华夏路店),27/04/2022 15:07,午后满庭绚郁匠艺与绮梦的自然交融勾勒出罗马花园纹样广州柏悦酒店奢华由心下午茶超话下午茶,neutral
23.52702,113.58373,广州工程技术职业学院,27/04/2022 15:07,好戏都在烟火里✨,happy
23.1227,113.27636,广东省立中山图书馆,27/04/2022 15:15,侠之大者金庸,neutral
23.07285,113.31498,广州创投小镇,27/04/2022 15:15,阿派宠物免费领养超话在公司门口发现一只小猫的后腿都断了，走是拖着后腿走的，猫妈妈带着它躲到车底去了，不敢靠近，要怎么办啊？？流浪猫流浪猫救助,sad
22.948669,113.362511,市桥,27/04/2022 15:17,被动好好听啊，还是老歌经典，各种翻唱杰克隽逸被动,happy
23.13174,113.33182,宏发大厦,27/04/2022 15:17,超话,neutral
23.11727763,113.327147,鮨文SushiMan(珠江新城店),27/04/2022 15:21,这周每天都在过生日哈哈哈,happy
23.25426,113.46898,广州东华职业学院,27/04/2022 15:22,广州东华职业学院超话你好春天我的绿色生活,happy
23.12603,113.240311,中山七八路,27/04/2022 15:23,世界上最稳定的关系就是没有关系,neutral
22.938,113.34142,海伦堡创意园,27/04/2022 15:24,公司可以不发零食发奖金吗,angry
23.159633,113.211184,金沙洲,27/04/2022 15:25,"不知道大家有没有看地产政策，没想到广州白云金沙洲地区的房子，居然变的这么便宜了，真让我没想到，昨天老公看到，就直接跑到售楼部去看房子了，单价才，总价这样，老公就直接买了套房子，而且还不限名额，以后还可以继续买！--房地产--广东省,广州市,白云区,金沙洲路--白云--金沙洲--广州·中粮·万科金域蓝湾-广州·中粮·万科金域蓝湾",surprise
23.39032,113.3094,广州市白云机场,27/04/2022 15:31,南方航空✈️,neutral
23.13524,113.28166,保利中环广场,27/04/2022 15:34,复盘：推倒重来，意味这两天热点不跟随杀的全杀，今天没有杀的就是基建和新华特效药，明天谁强我怼谁，赛道拿着等业绩博个点,neutral
23.03921,113.362589,广东科学中心,27/04/2022 15:35,广东科学中心恢复开馆，五一假期门票八折广东科学中心自月,neutral
23.13539,113.33997,天娱广场,27/04/2022 15:35,蝴蝶结泡泡袖衬衫裙，这个蝴蝶结就特别吸引眼球呢，增添了活泼可爱呢！穿搭小个子女生穿搭超话法式复古风穿搭超话时尚穿搭今天穿什么蝴蝶结连衣裙,happy
23.12442,113.39539,车陂(地铁站),27/04/2022 15:40,--广州天河租房超话广州天河租房超话]-广州天河租房超话--广州毕业生租房超话广州天河租房超话]-广州毕业生租房超话--广州租房超话广州天河租房超话]-广州租房超话--车陂--东圃--广州租房信息超话广州天河租房超话]-广州租房信息超话地理位置位于号线号线，地铁站~分钟房型复式大单间一房一厅两房一厅三房一厅环境电梯房步梯房独栋南北通透光线十足通风良好交通号线，号线地铁站车陂南公交站周边东盛广场，东宏广场，卜蜂莲花大型商场菜市场小吃街停车场价格复式月起单间月起一房一厅月起两房一厅月起三房一厅月起家具齐全冰箱、洗衣机、热水器、抽油烟机、空调、沙发、床、灯、桌子、椅子、衣柜、化妆台、欢迎拎包入住照片均为真实，没有任何处理，所见即所得!!!微信（备注微博）--广州·车陂(地铁站)-广州·车陂(地铁站)--唐影汐的微博视频-唐影汐的微博视频,neutral
23.0109603,113.3468077,广东粤奥-奥迪广州旗舰店,27/04/2022 15:41,质感！双色让豪华更出色让全新奥迪创始人版双色车身告诉你什么才是豪华质感的天花板真的太加分了，大爱！你心动了吗？以之名奥迪汽车汽车资讯,happy
23.0957216,113.3198997,丽影广场,27/04/2022 15:44,毕业图鉴-超级爽也超级累以后或许可以省点饭钱每周去一次-逛完优衣库觉得中性风挺适合我的在站穿搭区看到矮个子可爱风我就怕-毕业论文就这样稀里糊涂的要结束了虽然我导实在很佛，但也是很谢谢他吧要是能多给点分就更美了明天又得老老实实改论文--广州·丽影广场-广州·丽影广场​​​​,happy
23.436064,113.58551,天人山水景区-大地艺术园,27/04/2022 15:44,广州从化天人山水大地艺术园里面一个由清水混凝土浇筑的超巨型的图书馆建筑。看起来像一台放大版的？不过好像也挺适合玩滑板的？照片拍摄©邬超广州建筑摄影超话航拍,neutral
23.10635,113.3245,广州塔摩天轮,27/04/2022 15:44,那就更新一下啦,happy
23.13501,113.32105,维多利广场,27/04/2022 15:47,水果拼盘～,neutral
23.19671,113.36059,广东工业大学龙洞校区,27/04/2022 15:48,往后是阴霾往前是山隘想逃也逃不开,sad
23.102734,113.370008,广州香格里拉大酒店,27/04/2022 15:50,这就排财经周榜了？居然真有人想花钱竞拍棋韭特的慈善午餐？那么评论区竞拍吧，性感棋局，在线空降。股基金巴菲特慈善午餐月,surprise
23.04154,113.371793,广州大学,27/04/2022 15:53,广大资讯近日，我校“新长城广州大学自强社获得年中国扶贫基金会倡导开展的“善行”活动“优秀组织单位”、“爱心团体”等荣誉称号。公益善行，他们是披风战士！​​​​,happy
23.098898,113.557516,广州海伦堡,27/04/2022 15:56,不为了欲望发愁在广州躺平舒服呀呀呀,happy
23.12442,113.39539,车陂(地铁站),27/04/2022 15:56,第四次核酸，终于赶上一次了,happy
23.128144,113.366531,天河公园,27/04/2022 15:57,天河公园～,neutral
23.254332,113.306521,广东警官学院,27/04/2022 15:58,妆不能白化,angry
23.08893,113.25254,太古仓码头,27/04/2022 15:59,一些照片,neutral
22.95553905,113.4398119,石碁文化广场,27/04/2022 16:01,马上五一了今年还是第一次因为疫情不能去马尔代夫而往年就不一样了往年都是因为没钱,sad
23.02753841,113.3536613,杰森高尔夫俱乐部,27/04/2022 16:02,都是第一次做人，凭什么我们是美女,sad
23.25426,113.46898,广州东华职业学院,27/04/2022 16:02,广州东华职业学院超话你好春天捕捉五月美好时刻校园生活​​​​,happy
23.13091,113.32179,体育西路(地铁站),27/04/2022 16:03,美颜相机库存,neutral
23.179539,113.416534,网易总部,27/04/2022 16:05,今日份快乐,happy
23.152939,113.23512,西城智汇PARK,27/04/2022 16:10,毕竟开心最重要,happy
23.176792,113.338264,PAKEI CONCEPT白垩纪概念空间,27/04/2022 16:11,去玩吧反正也挣不到几个钱,sad
23.12133987,113.3349664,珠江别墅,27/04/2022 16:17,恭喜您成为尊贵的奥迪车主愿四环星耀照亮您的前程愿你一环有家二环有事业三环有爱人四环有朋友愿时间美好与您环环相扣,happy
23.30313,113.56813,广州商学院,27/04/2022 16:17,错峰一下，,neutral
23.157663,113.293724,云台花园,27/04/2022 16:20,​​​​,neutral
23.30313,113.56813,广州商学院,27/04/2022 16:21,关于只睡了三小时且得了麦粒肿这回事！,surprise
23.16086,113.25492,山西大厦,27/04/2022 16:21,关于商品的分类原则都有哪些？《商标注册用商品和服务国际分类》（尼斯分类）中给出了商品和服务大致的分类原则。申请人可以查阅。一般来说，类别标题中所列的商品或服务名称原则上构成这些商品或服务大致所属范围的一般性名称。所以要确定每一种商品或服务的分类，就得查看按字母顺序排列的分类表。如果某一商品按照分类表（类别顺序分类表、注释和字母顺序分类表）无法加以分类，下列说明指出了各项可行的标准：（）制成品原则上按其功能或用途进行分类。如果各类类别标题均未涉及某一制成品的功能或用途，该制成品就比照字母顺序分类表中其他的类似制成品分类。如果没有类似的，可以根据辅助标准进行分类，如按制成品的原材料或其操作方式进行分类。（,neutral
23.52789,113.60817,广州城建职业学院,27/04/2022 16:22,真的真的非常开心跑完米了哇还有我哥送的水爱了爱了还有最最最重要的一点就是距离回家还有两天两天耶耶耶,happy
23.14596,113.25622,流花会展中心,27/04/2022 16:23,宝宝的少女心今天的心情,happy
23.335224,113.295995,人和,27/04/2022 16:23,出关啦出关啦，愿疫情早点结束。,happy
23.137497,113.28427,Mark Mars Restaurant,27/04/2022 16:25,工作日✔️,neutral
23.142113,113.32467,中信广场,27/04/2022 16:30,你可以永远相信小黑裙の职场小黑裙每日穿搭职场穿搭,neutral
23.11574,113.39005,车陂南(地铁站),27/04/2022 16:30,--广州租房超话广州租房超话]-广州租房超话--广州毕业生租房超话广州租房超话]-广州毕业生租房超话--车陂--东圃--广州租房信息超话广州租房超话]-广州租房信息超话--广州天河租房超话广州租房超话]-广州天河租房超话四号线车陂，车坡南，官洲五号线科韵路，车坡南，东圃去珠江新城、猎德、潭村、员村、科韵路、东圃、三溪、鱼珠、大沙地、车陂、黄村上班都很方便。烟花]烟花]有温馨单间起烟花]烟花]有一房一厅起烟花]烟花]有两房一厅起烟花]烟花]有三房一厅起配置空调、热水器、洗衣机、冰箱、油烟机、沙发、茶几、衣柜、电脑桌、宽带家具齐全、拎包入住杂光线、价格实惠图片真实拍摄、房源真实存在看房+(备注微博)--广州·车陂南(地铁站)-广州·车陂南(地铁站)--唐影汐的微博视频-唐影汐的微博视频,neutral
23.126449,113.290662,中山大学附属第一医院,27/04/2022 16:31,也许这就是人生必经的一部分吧～脸上总是一副凶巴巴模样，心地实际慈祥的奶奶，现在不认得我这个孙子，连老爸也不认得了。希望天佑好人，爱的人都能一生平安,happy
23.39032,113.3094,广州市白云机场,27/04/2022 16:31,终于，可以见我日夜思念的人儿了第二次分开天,sad
23.09623153,113.2429694,1850创意园,27/04/2022 16:33,装备小技巧：枪套的小垫片怎么用？战术装备涨知识军迷天地战术范儿超话好物推荐,happy
23.10781,113.24444,沙面岛,27/04/2022 16:35,今日·⏱,neutral
23.12211,113.26737,光明广场,27/04/2022 16:37,金汤花胶,neutral
23.296859,113.843604,1978文化创意园,27/04/2022 16:37,努力把不咸不淡的生活过得合口味罢了,happy
22.937271,113.357025,西坊大院文化创意园,27/04/2022 16:43,很夏天就差个,angry
23.11856,113.33228,猎德(地铁站),27/04/2022 16:48,嘴巴整形到多么！广州多美生物皮肤科！嘴巴对每个人都很重要的‼️，因为一个好看的嘴巴最重要是要饱满挺阔润泽这样真的会很显气质哦❤️广州多美生物皮肤科整形广州整形,neutral
23.13136,113.29042,中山大学附属肿瘤医院,27/04/2022 16:50,--我读研期间都学会了什么知道了并不是所有师兄师姐带你是真心带你，有些人只是让你做课题帮她打工，一旦没有利用价值，立马把你踢开，背地里还在老板面前穿你小鞋；知道并不是所有导师真心为学生考虑，有些老板型导师真的就是你，把你当做免费劳动力干课题。并不是所有导师都是德才配位，有些导师披着导师的外皮，心理极其不健康，偏执，外人还要表面对其尊敬，自我感觉还良好。碰到一个好导师是上辈子修来的福气，碰到一个氛围好的课题组一定要好好珍惜！--广州·中山大学附属肿瘤医院-广州·中山大学附属肿瘤医院,angry
23.11909,113.25523,七株榕,27/04/2022 16:50,茶救星球新出的番茄撞奶还挺好喝的，就是芭乐味重一点，送的小麻将盲盒真可爱！,happy
22.50993,113.40456,盛景·尚峯,27/04/2022 16:54,开车不如走路,neutral
23.12902,113.32744,体育西小区,27/04/2022 16:55,超话四月最后一周️,sad
23.36762,113.26237,广州国际空港中心,27/04/2022 16:56,做洗护产品的，除了吸引美女，还吸引帅哥呀！有木有被董事长帅到？,happy
23.27616,113.722434,广州松田职业学院,27/04/2022 16:57,是谁放八天假噢是我们告别北极忙碌的小熊,surprise
23.10429955,113.4483414,广州购书中心(黄埔店),27/04/2022 17:00,噔噔噔噔~倒计时,neutral
23.36762,113.26237,广州国际空港中心,27/04/2022 17:08,美美哒,happy
23.16461,113.33054,广州市天河区七十五中学,27/04/2022 17:15,女高体验卡只剩天了,surprise
23.201443,113.33139,天健创意园,27/04/2022 17:15,我再等等吧，毕竟几百杯都等过来了,angry
23.30313,113.56813,广州商学院,27/04/2022 17:16,下次穿校服是什么时候随手拍,angry
23.13917,113.34799,华南师范大学-图书馆,27/04/2022 17:21,和舍友收获了三块钱的快乐分享是快乐～,happy
23.13255307,113.3251143,Shake shack(天环PARC CENTRAL店),27/04/2022 17:23,--回应汉堡吃出活虫后再现毛发--因为吃吃出了不明毛发！月日到目前，我三天都无法正常进食，每次进食都会因为心理阴影造成反胃，昨天去看医生也只能做康复治疗刺激肠道，目前并没有给到任何解释或者答复！与所有媒体都说已与顾客沟通，实际上他们所谓的负责人与我沟通只是“抱歉”，并且忽视我身体不适需要就医。一周内出现两次食品安全问题，依然正常开门营业，所以食品安全可以无视？-官方微博官方微博甚至没有一个官方客服电话给我反馈这件事！-澎湃新闻澎湃新闻-今日一线今日一线-今日最新闻官方微博今日最新闻官方微博--广州·(天环店)-广州·(天环店),angry
22.88438,113.45471,广东省广州市南沙区东涌镇,27/04/2022 17:23,纪念册塔上回家的路～,sad
23.092026,113.283581,晓港,27/04/2022 17:24,多了好多猫。。。。,happy
23.12005248,113.3270035,高德置地冬广场,27/04/2022 17:24,十九周年继续宠爱张国荣张国荣,happy
23.139004,113.410116,广东奥林匹克体育中心,27/04/2022 17:25,理智占上风,neutral
22.96049736,113.3215732,祈福新村海晴居,27/04/2022 17:26,生活好了，生日蛋糕越做越小了。现在都是低糖低脂，老年人不敢吃，小孩子不让多吃，磅一家人都吃不完，估计半磅的很快会面世。,happy
23.092026,113.283581,晓港,27/04/2022 17:29,这猫好凶噢。。。。,happy
23.16433,113.45047,广州科学城,27/04/2022 17:32,今天弄得一身臭汗！（是个臭男人没错了）,angry
23.13524,113.28166,保利中环广场,27/04/2022 17:34,还是很割裂，不过明天再有人挂跌停可能被秒,neutral
23.10921,113.36442,尚榕美术,27/04/2022 17:38,今天下午有空去看了这个展凡物有光·许伟波作品展,happy
23.268472,113.247875,广东建设职业技术学院,27/04/2022 17:43,--广东建设职业技术学院超话广东建设职业技术学院超话]-广东建设职业技术学院超话我们不是封校，只是非必要不出校可爱]可爱]请假未返被要求在号回学校，你改到五一后回能有那么多人闹吗？放在校学生们回个家看看父母看看朋友有那么难？北京疫情抬头了关你广建了？忧国忧民还得看你广建。我们都遵守当地疫情防控要求，为什么你广建的防控要求就格外高呢？从群众中来到群众中去你是一点没做到哇，群众的声音你是一点没听见呢打]打],angry
23.19155,113.37523,广东生态工程职业技术学院,27/04/2022 17:45,夏天真的很烦,angry
23.17707,113.47175,广州市第二中学高中部,27/04/2022 17:45,第二弹,neutral
23.13273,113.32751,正佳广场,27/04/2022 17:45,从,neutral
23.09684085,113.3664704,保利世界贸易中心,27/04/2022 17:49,五点半下班的快乐,happy
23.119568,113.27005,阿波罗尼亚·广州馆,27/04/2022 17:49,--音乐剧阿波罗尼亚广州馆禁酒令的意外收获：爵士时代、扭扭舞和阿波罗尼亚小酒馆月日、月日独属于劳动人民的狂欢。请大胆穿上衣橱中与爵士时代或棕色系相关服装送花花]送花花]爵士时代风格的衣服可以参考酒馆里出现的演出服哦送花花]送花花]演出最后将重回爵士时代没有循规蹈矩，没有动作规范我们一起舞动，一起扭扭：在不影响到他人观剧体验的同时请尽量遵守我们的重回爵士时代后与我们一起狂欢模特小李-是李玉言是李玉言来给大家透露一下礼品是什么开学季]开学季]--广州·阿波罗尼亚·广州馆-广州·阿波罗尼亚·广州馆,happy
23.128225,113.289752,中山大学,27/04/2022 17:50,又开始焦虑了但下班路上有卖很漂亮的花希望后天下夜班也能遇到这个阿姨,happy
23.268472,113.247875,广东建设职业技术学院,27/04/2022 17:50,--广东建设职业技术学院超话广东建设职业技术学院超话]-广东建设职业技术学院超话有教职工出省了之后返回学校只需核酸不用隔离，而且现在也可以自由出入了，为什么学生在学校俩月了又是核酸又是线上，清明放三天假期，清远别的学校可以出去，广建却是《非必要不离校》真离谱，教职工用腮呼吸？还是他们的肺是铁做的？就我们学生用肺呼吸，求求了真的，五一解封吧，有的老师还说什么善待自己跟家人，不要没病找病，就真的好笑，就你们这些老师有家有父母，我们不也是想家了想爸妈了，才会找理由，如果走正常流程给出校门，我们会落到这般地步？用您们脖子上那玩意好好想想行不行！,angry
23.13272214,113.3302909,万菱汇,27/04/2022 17:52,短暂和自己约个会,happy
23.12086225,113.4264691,七夕文化广场,27/04/2022 17:54,珠村牌坊，珠村农贸市场一房一厅精装修看房广州毕业生租房超话广州天河租房超话广州租房,neutral
23.12757,113.28962,中山大学北校区-图书馆,27/04/2022 18:05,喜欢和你一起的每一天，快毕业啦宝宝！,happy
23.12332,113.38621,骏景花园,27/04/2022 18:07,今天上午做了个小手术，下午也做了一个手术，如果把月初点阵激光也算上的话，那本月就做了三次。我可真牛逼，纪念一下,happy
23.15712225,113.2643091,广州中医药大学第一附属医院,27/04/2022 18:07,算是为科研做贡献了，一切顺利，感恩陪伴,happy
23.14833,113.32481,东方宝泰购物广场,27/04/2022 18:07,肠子都悔青了啊啊啊妆也没化衣服也随便穿就被抓来当模特了我不配啊啊啊啊,angry
23.21107,113.28312,江夏(地铁站),27/04/2022 18:10,上班穿工服年老姐姐‍♀️下班穿私服年小姐姐✨,happy
23.22927,113.27435,尖彭路口公交站,27/04/2022 18:11,广州交警尖彭路的人行道就这样停满了车，还有没有人管了？而且还越停越多！,angry
23.14158,113.30532,广州动物园,27/04/2022 18:14,我的社恐程度、尴尬症可以说是满级了,sad
23.25660841,113.8259894,增江画廊景区,27/04/2022 18:15,夕阳西下,neutral
22.99442,113.333145,番禺时代E-park,27/04/2022 18:17,现在国产跑车外观设计也相当酷,happy
23.19478,113.25874,百信广场西区,27/04/2022 18:17,迎着夕阳下班会瓦解掉一天的烦恼吧日落,happy
23.076233,113.319221,海珠湖,27/04/2022 18:18,春天的尾巴,happy
23.11415,113.26547,海珠广场,27/04/2022 18:18,｜纯欲蝴蝶结小吊带高级感背心性感黑一眼就爱上的蝴蝶结抹胸在炎热的夏季，没人能抵抗抹胸带来的清凉感前面是存在感强的蝴蝶结内搭有胸垫可以更好修饰胸型甜美减龄的蝴蝶结与性感火辣的抹胸设计两种复杂矛盾的气质混合在一起竟是如此和谐露脐短款样式可以轻松穿出优越的比例而且后背是松紧收缩的，修身包裹性强的同时也不怕有走光的风险甜美又热辣，是夏季清爽吸睛的必备款--穿搭--小个子女生穿搭超话穿搭-小个子女生穿搭超话--法式复古风穿搭超话穿搭-法式复古风穿搭超话--时尚穿搭--今天穿什么--吊带背心--蝴蝶结--显瘦--广州·海珠广场-广州·海珠广场,happy
23.280308,113.214749,广东技术师范大学白云校区,27/04/2022 18:20,终于看完甄嬛传了为了看它专门买的会员经典就是经典最近每天下饭必备感觉再也没有一部可以跟甄嬛传媲美的宫廷剧了演技都好绝刘欢和姚贝娜的配乐也好绝啊啊大结局最后一幕那首菩萨蛮的配乐再响起来的时候听得我鸡皮疙瘩都起来了,happy
23.105694,113.321421,广州国际媒体港,27/04/2022 18:21,见步行步人生总是那么猝不及防，该上班还得上班，能上班就要上班，人活着，就是一种心态。珍惜现今拥有的日子……,happy
23.55109,113.71988,南平静修小镇,27/04/2022 18:22,博主日记在小村庄里的一天我们一起爬山走路拍照吃吃农家菜简简单单的生活但却是最珍贵的幸福,happy
22.9704743,113.3324396,祈福缤纷世界,27/04/2022 18:23,从,neutral
